English_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
to disproportion,to disproportion,使不成比例,VERB,Advanced
to do make,to do make,制作,VERB,A1
to dread,to dread,惧怕,VERB,B2
to dry in the sun,to dry in the sun,晒干,AUX,B1
to eat animals,to eat animals,捕食动物,VERB,B1
to eavesdrop,to eavesdrop,偷听,VERB,Advanced
to edit,to edit,编辑,VERB,A2
to exhibit,to exhibit,展出,VERB,B1
to exile,to exile,流放,VERB,B2
to exploit,to exploit,剥削,VERB,B2
to export,to export,出口,VERB,B1
to extract,to extract,提取,VERB,B2
circus,circus,马戏团,NOUN,A2
cloud,cloud,云,NOUN,A1
electric,electric,电力的,ADJ,A2
fernrechnung,fernrechnung,远程结账,NOUN,Advanced
fernsucht,fernsucht,远方思念,NOUN,Advanced
feud end,feud end,和解,NOUN,Advanced
fiddle,fiddle,拉小提琴,VERB,B2
field,field,野外的,ADJ,B1
fierce one,fierce one,勇猛者,NOUN,Advanced
figurative language,figurative language,比喻性语言,NOUN,B2
figure skating,figure skating,花样滑冰,NOUN,B1
fillet,fillet,切成鱼片,VERB,B2
fine arts,fine arts,美术,NOUN,B1
fine print,fine print,细则条款,NOUN,B2
fine well,fine well,安好,ADJ,A1
finger toe,finger toe,手指脚趾,NOUN,B1
finish end,finish end,终结,VERB,A1
finished,finished,完成,VERB,A2
fir forest,fir forest,杉木林,NOUN,B2
fire department,fire department,消防局,NOUN,A2
fire station,fire station,消防站,NOUN,A2
firm entrenchment,firm entrenchment,坚固工事,NOUN,Advanced
first,first,第一名,NOUN,A1
first,first,第一,NUM,A1
first aid,first aid,急救,NOUN,A2
first fruit,first fruit,初熟果实,NOUN,Advanced
first instance,first instance,一审,NOUN,Advanced
first-class,first-class,一流的,ADJ,A2
firstly,firstly,首要事物,NOUN,B1
fiscal,fiscal,财政的,ADJ,B2
fisheries,fisheries,渔业,NOUN,B2
fishhook,fishhook,鱼钩,NOUN,B2
fishmonger,fishmonger,鱼贩,NOUN,B2
fit,fit,阵发,NOUN,B2
fitting out,fitting out,装备,NOUN,Advanced
five,five,五个的,ADJ,A1
fix to prepare,fix to prepare,准备妥当,VERB,B1
fixed-term imprisonment,fixed-term imprisonment,有期徒刑,NOUN,Advanced
flabby,flabby,松弛的,ADJ,B2
flag,flag,旗帜,PART,A2
flagrante delicto,flagrante delicto,现行犯罪,NOUN,Advanced
flame retardant,flame retardant,阻燃剂,NOUN,Advanced
flammable ice,flammable ice,可燃冰,NOUN,Advanced
flashback,flashback,闪回,NOUN,B2
flattering,flattering,奉承的,ADJ,B2
flea,flea,跳蚤,NOUN,B2
fling,fling,短暂风流,NOUN,B2
flirt,flirt,调情者,NOUN,B2
flirtation,flirtation,调情,NOUN,B2
float,float,彩车,NOUN,B2
floating,floating,浮动,NOUN,B2
flogging,flogging,鞭笞,NOUN,Advanced
flooded,flooded,被淹没的,ADJ,B2
floor mat,floor mat,地垫,NOUN,A2
floor projectile,floor projectile,地掷物,NOUN,Advanced
floor story,floor story,楼层故事,NOUN,B1
floorboard,floorboard,地板条,NOUN,B2
floral,floral,花卉的,ADJ,B2
floundering,floundering,挣扎,NOUN,Advanced
flow in,flow in,涌入,VERB,B2
flower arranging,flower arranging,插花,NOUN,B1
flower bed,flower bed,花坛,NOUN,B1
flower shadow,flower shadow,花影,NOUN,B2
fluids,fluids,流体,NOUN,B2
fluke,fluke,侥幸,NOUN,B2
flushing,flushing,脸红,NOUN,B2
fluster,fluster,慌乱,NOUN,Advanced
flyting poems,flyting poems,论战诗,NOUN,Advanced
focalization,focalization,聚焦化,NOUN,Advanced
fog light,fog light,雾灯,NOUN,B2
foggy,foggy,多雾的,ADJ,A2
foggy day,foggy day,雾天,NOUN,A2
fold over,fold over,折叠,VERB,B1
foldable,foldable,可折叠的,ADJ,B1
foliar,foliar,叶面的,ADJ,Advanced
folk,folk,民间的人们,NOUN,B1
folk oboe,folk oboe,民间双簧管,NOUN,Advanced
folk singer,folk singer,民谣歌手,NOUN,A2
followers,followers,追随者,NOUN,B1
following,following,在之后,ADP,B1
following next,following next,接下来的,ADJ,B1
following the example of,following the example of,效仿之举,NOUN,B2
folly,folly,蠢事,NOUN,Advanced
fondness,fondness,喜爱,NOUN,B2
food chain,food chain,食物链,NOUN,B1
food dish,food dish,菜肴,NOUN,A2
foolhardiness,foolhardiness,鲁莽,NOUN,Advanced
foolishness,foolishness,愚蠢,NOUN,B2
foothill,foothill,山麓小丘,NOUN,B2
footnote,footnote,脚注,NOUN,B2
footsteps,footsteps,脚步声,NOUN,A2
footstool,footstool,脚凳,NOUN,B2
for a lifetime,for a lifetime,终生,ADV,B1
for a long time,for a long time,长久地,ADV,A1
for each other,for each other,为了彼此,ADV,A2
for guidance orientation,for guidance orientation,用作指引,ADV,B2
for hours,for hours,数小时的,ADJ,A2
for my sake,for my sake,看在我的份上,ADV,B1
for now,for now,暂时,PART,A2
for the,for the,为了那,ADP,A1
for the sake of argument,for the sake of argument,假设来说,ADV,B2
for your sake,for your sake,为你着想,ADV,B1
forbearing,forbearing,宽容的,ADJ,Advanced
to ferret,to ferret,搜寻出,VERB,Advanced
to filter,to filter,过滤,VERB,B2
to fleece,to fleece,敲竹杠,VERB,Advanced
to flock,to flock,蜂拥,VERB,B2
to flood,to flood,淹没,VERB,B1
to flow into,to flow into,流入,VERB,B1
to foil,to foil,挫败,VERB,B2
to force-feed,to force-feed,强行灌食,VERB,Advanced
French language,French language,法语,NOUN,A2
Frenchification,Frenchification,法语化,NOUN,Advanced
Gnawa,Gnawa,格纳瓦音乐,NOUN,Advanced
Gu Yu,Gu Yu,谷雨,NOUN,Advanced
Hassaniya Arabic,Hassaniya Arabic,哈桑尼亚阿拉伯语,NOUN,Advanced
He'er,He'er,合儿,NOUN,Advanced
Hong Kong licensed goods,Hong Kong licensed goods,港版行货,NOUN,Advanced
Hurufiyya,Hurufiyya,字母主义艺术,NOUN,Advanced
I am,I am,我是,PRON,A1
I come well,I come well,我安好,NOUN,Advanced
I only,I only,唯我,NOUN,Advanced
I see,I see,我明白,NOUN,A1
Indian summer,Indian summer,小阳春,NOUN,Advanced
Internet of Things,Internet of Things,物联网,NOUN,B2
forced labor,forced labor,强迫劳动,NOUN,B2
forceful,forceful,强有力的,ADJ,B2
forcing submission,forcing submission,逼降,NOUN,Advanced
foreboding,foreboding,不祥之兆,NOUN,Advanced
foreign currency,foreign currency,外币,NOUN,B1
foreman,foreman,工头,NOUN,B2
forenoon,forenoon,上午,NOUN,Advanced
forensic evidence collection,forensic evidence collection,法医取证,NOUN,Advanced
forest-related,forest-related,森林相关的,ADJ,B2
forge ahead,forge ahead,勇往直前,VERB,Advanced
forged,forged,伪造的,ADJ,B2
forgetfulness,forgetfulness,健忘,NOUN,B2
forgetting,forgetting,遗忘,NOUN,B1
forging,forging,锻造,NOUN,B2
form a coalition,form a coalition,组成联盟,VERB,B2
formal notice,formal notice,正式通知,NOUN,B2
formalist,formalist,形式主义的,ADJ,Advanced
former subordinates,former subordinates,旧部,NOUN,Advanced
forums,forums,论坛,NOUN,B1
fossils,fossils,化石,NOUN,B1
foul-mouthed,foul-mouthed,嘴巴不干不净的,ADJ,Advanced
foundation course,foundation course,预科课程,NOUN,B2
foundations,foundations,基础,NOUN,B1
four limbs,four limbs,四肢,NOUN,B2
fractured,fractured,骨折的,ADJ,B2
frame of reference,frame of reference,参照系,NOUN,Advanced
framework-related,framework-related,框架相关的,ADJ,Advanced
framing,framing,构图,NOUN,B2
france,france,法国,NOUN,A1
fraudster,fraudster,诈骗犯,NOUN,B2
fraudulent concealment,fraudulent concealment,欺诈性隐瞒,NOUN,Advanced
frayed,frayed,磨损的,ADJ,B2
freckles,freckles,雀斑,NOUN,B2
free association,free association,自由联想,NOUN,Advanced
free will,free will,自由意志,NOUN,B2
freedmen clients,freedmen clients,释奴门客,NOUN,Advanced
frequencies,frequencies,频率,NOUN,B2
fresh soft,fresh soft,鲜嫩的,ADJ,B1
freshness bloom,freshness bloom,新鲜感,NOUN,Advanced
fried,fried,油炸的,ADJ,A1
friend female,friend female,女性朋友,NOUN,A1
friend male,friend male,男性朋友,NOUN,A1
friends,friends,朋友,NOUN,A1
friends with,friends with,与某人交好的,ADJ,A2
from brocade,from brocade,来自锦缎,NOUN,Advanced
from each other,from each other,彼此分离地,ADV,B1
from one,from one,从一,NOUN,Advanced
from onward,from onward,自起,ADP,B1
from tavern,from tavern,酒肆所出,NOUN,Advanced
from the,from the,来自,ADP,A1
from time to time,from time to time,不时,ADV,B1
from what,from what,据所知,ADV,B1
front part,front part,前部,NOUN,A2
front scout,front scout,前哨侦察兵,NOUN,Advanced
frontiers,frontiers,前沿,NOUN,B2
frontrunner,frontrunner,领跑者,NOUN,B2
frosted,frosted,磨砂的,ADJ,B2
frosty,frosty,严寒的,ADJ,B2
frowning,frowning,皱眉,NOUN,B2
fruit juice,fruit juice,果汁,NOUN,A1
fruiting,fruiting,结果实的,ADJ,Advanced
fuck off,fuck off,滚开,VERB,B2
fuel gauge,fuel gauge,油表,NOUN,B2
fuels,fuels,燃料,NOUN,B1
fuels hydrocarbons,fuels hydrocarbons,烃类燃料,NOUN,Advanced
full amount,full amount,全额,NOUN,B1
full fed up,full fed up,吃饱厌烦的,ADJ,B2
full moon banquet,full moon banquet,满月宴,NOUN,Advanced
full payment,full payment,全额付款,NOUN,B1
full satiated,full satiated,饱腹的,ADJ,B2
fully,fully,完全地,ADV,B1
fundamentally,fundamentally,根本上,ADV,B2
fundraise,fundraise,筹款,VERB,B2
fundraising,fundraising,筹款,NOUN,B2
funds,funds,资金,NOUN,B1
fungi,fungi,真菌,NOUN,B2
fungus,fungus,真菌,NOUN,B2
furnished,furnished,配备家具的,ADJ,B1
further study,further study,深造,NOUN,B1
further to in reference,further to in reference,关于,ADV,Advanced
future prospects,future prospects,未来前景,AUX,Advanced
futures,futures,期货,NOUN,B2
fuzzy,fuzzy,模糊的,ADJ,B2
gala,gala,盛会,NOUN,B2
galactic,galactic,银河的,ADJ,Advanced
gallbladder,gallbladder,胆囊,NOUN,Advanced
gallows,gallows,绞刑架,NOUN,Advanced
galvanized,galvanized,镀锌的,ADJ,Advanced
gambling,gambling,赌博,NOUN,B1
game rule,game rule,游戏规则,NOUN,A2
garbage,garbage,垃圾,NOUN,A2
garrison towns,garrison towns,驻防城镇,NOUN,Advanced
gasket,gasket,垫圈,NOUN,Advanced
gateway,gateway,网关,NOUN,B2
gather happily,gather happily,欢聚,VERB,B2
gauge meter,gauge meter,计量表,NOUN,B2
gaunt,gaunt,憔悴瘦削的,ADJ,Advanced
gauze,gauze,纱布,NOUN,Advanced
gazelle,gazelle,瞪羚,NOUN,Advanced
geek,geek,极客,NOUN,B2
gelatinous,gelatinous,胶状的,ADJ,Advanced
gemstone,gemstone,宝石,NOUN,B2
gendarme,gendarme,宪兵,NOUN,Advanced
gendarmerie,gendarmerie,宪兵队,NOUN,Advanced
gender parity,gender parity,性别平等,NOUN,Advanced
gene therapy,gene therapy,基因疗法,NOUN,Advanced
genealogies,genealogies,家谱,NOUN,Advanced
genealogist,genealogist,系谱学者,NOUN,Advanced
general assembly,general assembly,大会,NOUN,B2
general manager,general manager,总经理,NOUN,B1
generally speaking,generally speaking,一般来说,ADV,B1
generation change,generation change,代际更替,NOUN,B2
generations,generations,世代,NOUN,B1
generative grammar,generative grammar,生成语法,NOUN,Advanced
genesis emergence,genesis emergence,起源发生,NOUN,Advanced
genial,genial,和蔼可亲的,ADJ,Advanced
genre classification,genre classification,体裁分类,NOUN,Advanced
gentle reproach,gentle reproach,温和责备,NOUN,Advanced
gentlemen,gentlemen,先生们,NOUN,A2
gentleness,gentleness,温和,NOUN,B2
genuine article,genuine article,正品,NOUN,Advanced
genuine goods,genuine goods,正品货物,NOUN,B2
genuineness,genuineness,真实性,NOUN,Advanced
genus,genus,属,NOUN,Advanced
geostrategic,geostrategic,地缘战略的,ADJ,Advanced
geothermal,geothermal,地热的,ADJ,B2
gerichtung,gerichtung,审判指向,NOUN,Advanced
german person,german person,德国人,NOUN,A1
get cheaper,get cheaper,降价,VERB,A2
get into,get into,进入,VERB,A2
get off,get off,下车,VERB,A2
get off car,get off car,下车,VERB,A2
get on,get on,上车,VERB,A2
get out,get out,出去,VERB,A2
get started,get started,开始,VERB,A2
get stoned,get stoned,吸毒致幻,VERB,Advanced
get tired,get tired,感到疲倦,VERB,A2
get to know,get to know,了解,VERB,A2
geteilung,geteilung,划分状态,NOUN,Advanced
getheilung,getheilung,分割,NOUN,Advanced
getreibung,getreibung,驱动,NOUN,Advanced
getting rich,getting rich,致富,NOUN,B1
ghaita,ghaita,盖塔管乐器,NOUN,Advanced
gharar,gharar,不确定性风险,NOUN,Advanced
ghoriba cookie,ghoriba cookie,摩洛哥酥饼,NOUN,Advanced
gibberish,gibberish,胡言乱语,NOUN,B2
giftedness,giftedness,天赋才华,NOUN,Advanced
gilding,gilding,镀金,NOUN,Advanced
gills,gills,鳃,NOUN,B2
girl daughter,girl daughter,女儿,NOUN,A1
give a farewell dinner,give a farewell dinner,设宴饯行,VERB,B2
give a gift,give a gift,赠送礼物,VERB,A2
give change,give change,找零,VERB,A2
give mother,give mother,给母亲,NOUN,A2
give you,give you,给你,NOUN,A1
given datum,given datum,已知数据,NOUN,Advanced
giving,giving,给予,NOUN,B1
giving of oneself,giving of oneself,无私奉献,NOUN,Advanced
glacial,glacial,冰川的,ADJ,B2
gladness,gladness,喜悦,NOUN,Advanced
glass bottle,glass bottle,玻璃瓶,NOUN,A2
glasses spectacles,glasses spectacles,眼镜,NOUN,A1
gleeful,gleeful,欣喜若狂的,ADJ,Advanced
glib,glib,油腔滑调的,ADJ,Advanced
glitch,glitch,小故障,NOUN,B2
gloating,gloating,幸灾乐祸,NOUN,Advanced
glossary,glossary,词汇表,NOUN,B2
gloves,gloves,手套,NOUN,A1
glucose,glucose,葡萄糖,NOUN,B2
glutinous rice,glutinous rice,糯米,NOUN,B2
glutinous rice ball,glutinous rice ball,汤圆,NOUN,B2
gnash one's teeth,gnash one's teeth,咬牙切齿,VERB,Advanced
gnosticism,gnosticism,诺斯替主义,NOUN,Advanced
go along,go along,进行,VERB,B1
go away,go away,走开,VERB,A1
go there,go there,去那里,VERB,A1
go wrong,go wrong,出错,VERB,A2
goblin,goblin,哥布林,NOUN,B2
god of death,god of death,死神,NOUN,B2
god of exams,god of exams,考神,NOUN,Advanced
godliness,godliness,虔诚,NOUN,Advanced
going,going,离去,NOUN,B1
going with me,going with me,与我同行,NOUN,Advanced
good cooked,good cooked,煮得恰到好处的,ADJ,B1
good nature,good nature,善良本性,NOUN,B2
good news,good news,好消息,NOUN,A1
good offices,good offices,斡旋,NOUN,Advanced
good thing,good thing,好事,NOUN,A2
good-natured,good-natured,脾气好的,ADJ,B2
goodbye phone,goodbye phone,道别通话,NOUN,Advanced
gorge,gorge,峡谷,NOUN,B2
gossipmonger,gossipmonger,爱嚼舌根的人,NOUN,Advanced
gossipy,gossipy,爱说长道短的,ADJ,B2
govern a country,govern a country,治国,VERB,B2
gracefulness,gracefulness,优雅,NOUN,B2
graduate school,graduate school,研究生院,NOUN,B1
graduation photo,graduation photo,毕业照,NOUN,A2
graduation thesis,graduation thesis,毕业论文,NOUN,B2
granary,granary,谷仓,NOUN,Advanced
grand plan,grand plan,宏伟计划,NOUN,B2
grandparents,grandparents,祖父母,NOUN,A1
granting of respite,granting of respite,缓刑宽限,NOUN,Advanced
grants,grants,拨款,NOUN,B2
granular,granular,颗粒状的,ADJ,Advanced
grapes,grapes,葡萄,NOUN,A1
grasshopper,grasshopper,蚱蜢,NOUN,B2
grassroots,grassroots,基层的,ADJ,B2
gratification,gratification,满足感,NOUN,Advanced
gratified,gratified,感到欣慰的,ADJ,Advanced
gratitude and enmity,gratitude and enmity,恩怨,NOUN,Advanced
gravitas,gravitas,庄严稳重,NOUN,Advanced
gravity of loss,gravity of loss,损失严重性,NOUN,Advanced
gray hair,gray hair,白发,NOUN,A2
great chaos,great chaos,大乱,NOUN,B2
greatest,greatest,最伟大者,NOUN,B1
greedy ambition,greedy ambition,贪欲野心,NOUN,Advanced
green pepper,green pepper,青椒,NOUN,A2
green rice ball,green rice ball,青团,NOUN,B2
greening,greening,绿化,NOUN,B2
greeter,greeter,迎宾员,NOUN,B2
griddle flatbread,griddle flatbread,饢饼,NOUN,Advanced
grieved,grieved,悲痛的,ADJ,B2
grievously unjust,grievously unjust,极不公平的,ADJ,Advanced
grilled,grilled,烤制的,ADJ,A2
grilling,grilling,烧烤,NOUN,B1
grinder,grinder,研磨机,NOUN,B2
grocer,grocer,杂货商,NOUN,B1
groundbreaking ceremony,groundbreaking ceremony,奠基仪式,NOUN,B2
grounding,grounding,基础训练,NOUN,Advanced
grounds of judgment,grounds of judgment,判决理由,NOUN,Advanced
group assignment,group assignment,小组作业,NOUN,B1
group chat,group chat,群聊,NOUN,A2
group leader,group leader,组长,NOUN,B1
group photo,group photo,合影,NOUN,A2
growing,growing,不断增长的,ADJ,B1
guarantees,guarantees,担保,NOUN,B2
guarding,guarding,守卫,NOUN,B2
guardrail,guardrail,护栏,NOUN,B2
guest house,guest house,宾馆,NOUN,A2
guidebook,guidebook,旅行指南,NOUN,A2
guiding light,guiding light,指路明灯,NOUN,Advanced
guitar music,guitar music,吉他乐,NOUN,A2
guzheng,guzheng,古筝,NOUN,B2
habitus,habitus,惯习,NOUN,Advanced
habous endowments,habous endowments,宗教公产,NOUN,Advanced
hacker,hacker,黑客,NOUN,B1
hadith prophetic saying,hadith prophetic saying,圣训,NOUN,Advanced
hadra,hadra,苏非派宗教仪式,NOUN,Advanced
hakawati,hakawati,阿拉伯说书人,NOUN,Advanced
half inch,half inch,半英寸,NOUN,B1
half of a match,half of a match,半场比赛,NOUN,B1
halo,halo,光环,NOUN,Advanced
hand in,hand in,提交,VERB,B1
hand wash,hand wash,手洗,VERB,A2
hand wound,hand wound,手部伤口,NOUN,B1
handball,handball,手球,NOUN,B1
handbrake,handbrake,手刹,NOUN,B2
handiness,handiness,便利,NOUN,Advanced
handwritten document,handwritten document,手写文件,NOUN,B2
handyman,handyman,杂工,NOUN,B2
hangover,hangover,宿醉,NOUN,B2
happy cheerful,happy cheerful,开朗快乐的,ADJ,A1
harangue,harangue,高声训斥,NOUN,Advanced
harassed,harassed,疲惫焦虑的,ADJ,Advanced
harassments,harassments,骚扰行为,NOUN,B2
harbinger,harbinger,先兆,NOUN,Advanced
hard drive,hard drive,硬盘,NOUN,A2
hard to achieve,hard to achieve,难以实现的,ADJ,B2
hard to adjust,hard to adjust,难以调整的,ADJ,B2
hard to confirm,hard to confirm,难以确认的,ADJ,B2
hard to identify,hard to identify,难以辨认的,ADJ,B2
hard to manage,hard to manage,难以驾驭的,ADJ,B2
hard to part with,hard to part with,依依不舍的,ADJ,B2
