Dutch_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
duidelijk,distinctly,清楚地,ADV,B1
onderscheidbaar,distinguishable,可辨识的,ADJ,B2
beslag leggen,distrain,扣押财物,VERB,Advanced
gedistribueerd,distributed,分布式的,ADJ,B2
districtindeling,districting,选区划分,NOUN,Advanced
districten,districts,区域,NOUN,B1
wantrouwend,distrustful,怀疑的,ADJ,B2
dithyrambe,dithyramb,颂歌,NOUN,Advanced
desinvestering,divestment,撤资,NOUN,Advanced
kloof,divide cleavage,裂缝,NOUN,B2
scheidingswand,divider,分隔器,NOUN,B1
waarzeggerisch,divinatory,占卜的,ADJ,Advanced
wonderdokter,divine physician,神医,NOUN,B2
goddelijke beloning,divine reward,神圣奖赏,NOUN,B2
deelbaarheid,divisibility,可整除性,NOUN,B2
verdeeldheid zaaiend,divisive,造成分裂的,ADJ,Advanced
deler,divisor,除数,NOUN,B2
gescheiden vrouw,divorced woman,离异女性,NOUN,B1
djellaba,djellaba,杰拉巴长袍,NOUN,B2
niet,do not,不,AUX,A1
niet weten,do not know,不知道,VERB,A1
niet willen,do not want,不要,VERB,A1
zijn uiterste best doen,do one's best,尽力而为,NOUN,A2
wat doen,do what,干什么,VERB,A1
gedwee,docilely,顺从地,ADV,B2
doctorstitel,doctoral degree,博士学位,NOUN,B1
promovendus,doctoral student,博士生,NOUN,B2
leer,doctrine,教义,NOUN,B2
gedocumenteerd,documented,有据可查的,ADJ,B2
documenten,documents,文件,NOUN,A2
uitwijkmanoeuvre,dodge,躲闪,NOUN,B2
afzetten,doff,脱下,VERB,Advanced
koppig,doggedly,顽强地,ADV,B2
dollar,dollar,美元,NOUN,A1
binnenlandse valuta,domestic currency,本国货币,NOUN,B2
temmen,domesticate,驯养,VERB,B2
aantrekken,don,穿上,VERB,B2
niet geloven,don't believe,不信,VERB,A2
niet schelen,don't care,不在乎,VERB,B1
niet eten,don't eat,不吃,VERB,A1
onverschillig,don't give a fuck,满不在乎的,ADJ,Advanced
niet toelaten,don't let,不准,VERB,A2
geen bezwaar hebben,don't mind,不介意,VERB,B1
bloed doneren,donate blood,献血,VERB,B1
goederendonatie,donation of goods,实物捐赠,NOUN,B2
ezelveulen,donkey foal,小驴,NOUN,B2
verdoemen,doom,注定破灭,VERB,B2
deurketting,door chain,门链,NOUN,B1
deurpoort,door gate,大门,NOUN,A2
deurslot,door lock,门锁,NOUN,A2
deurbelknop,doorbell button,门铃按钮,NOUN,A2
deuropening,doorway,门口,NOUN,B1
verdovend middel,dope,兴奋剂,NOUN,B1
doping,doping,使用兴奋剂,NOUN,B1
dopingmiddelen,doping agents,兴奋剂类药物,NOUN,B2
slaapzaal,dorm,宿舍,NOUN,A2
sluimerend,dormant,休眠的,ADJ,B2
stippeling,dotting,点缀,NOUN,B2
dubbelganger,double,替身,NOUN,B1
dubbele graad,double degree,双学位,NOUN,B2
dubbelbeeld,double image,重影,NOUN,B2
deegachtig,doughy,面团状的,ADJ,B2
doven,douse,熄灭,VERB,B2
dons,down,绒毛,NOUN,B1
aanbetaling,down payment,首付款,NOUN,B1
tot aan,down to,直落到,SCONJ,B1
degraderen,downgrade,降级,VERB,B2
afzwakken,downplay,淡化,VERB,B2
bagatellisering,downplaying,轻描淡写,NOUN,B2
ronduit,downright,彻头彻尾地,ADV,B2
afslanken,downsize,缩减规模,VERB,B2
dutten,doze,打瞌睡,VERB,B1
indutten,doze off,入睡,VERB,B1
draconisch,draconian,严苛的,ADJ,Advanced
libel,dragonfly,蜻蜓,NOUN,B1
dwingen,dragoon,强迫,VERB,Advanced
drainage,drainage,排水系统,NOUN,B2
afvalwaterafvoer,drainage sewage,污水排放,NOUN,B2
dramatisering,dramatization,戏剧化,NOUN,B2
drastisch,drastic,严厉的,ADJ,B2
tocht,draught,穿堂风,NOUN,B1
bloed prikken,draw blood,抽血,VERB,B1
lijzig spreken,drawl,拉长腔调说话,VERB,B2
dromerig,dreamlike,梦幻般的,ADJ,B1
somber,dreary,阴郁沉闷的,ADJ,B2
baggeren,dredge,疏浚,VERB,B2
doordrenken,drench,浸湿,VERB,B2
druppelen,dribble,滴下,VERB,B1
dribbelen,dribbling,运球,NOUN,B1
gedroogd,dried,烘干的,ADJ,A2
gedroogde wrongel,dried curd,干酪乳酪,NOUN,B2
gedroogd,dried cured,风干的,ADJ,B1
droog vlees,dried meat,肉干,NOUN,B1
drijven,drift,漂流,VERB,B1
een toost uitbrengen,drink a toast,敬酒,VERB,B1
dranken,drinks,饮品,NOUN,A1
gek maken,drive mad,把人逼疯,VERB,B1
geleuter,drivel,胡说八道,NOUN,B2
autorijden,driving,驾车,NOUN,A2
miezerig,drizzly,下细雨的,ADJ,B1
neerhangen,droop,垂下,VERB,B2
initiaal,drop cap,首字下沉,NOUN,B2
uitvallen,drop out,退学,VERB,B1
schoolverlater,dropout,辍学者,NOUN,B2
druppelaar,dropper,滴管,NOUN,B2
verdrinking,drowning,溺水,NOUN,B2
afranselen,drub,痛打,VERB,Advanced
zwoeger,drudge,苦工,NOUN,B2
drugsverslaafde,drug addict,吸毒者,NOUN,B1
drugsverslaving,drug addiction,毒瘾,NOUN,B2
geneesmiddel,drug medication,药物,NOUN,A2
drummer,drummer,鼓手,NOUN,A2
dronkaard,drunkard,酒鬼,NOUN,B1
stomen,dry clean,干洗,VERB,B1
stomerij,dry cleaner,干洗店,NOUN,A2
in de zon drogen,dry in the sun,晾晒,VERB,B1
droge worst,dry sausage,干香肠,NOUN,B1
droging,drying,干燥,NOUN,B1
droogte,dryness,干旱,NOUN,B1
tweevoudig,dual,双重的,ADJ,B2
dualis,dual form,双数形式,NOUN,Advanced
nasynchroniseren,dub,配音,VERB,B1
bukken,duck,低头躲避,VERB,B1
buis,duct pipe,管道,NOUN,B2
buigzaam,ductile,有延展性的,ADJ,B2
gast,dude,家伙,NOUN,A2
vervaldatum,due date maturity,到期日,NOUN,B1
duel,duel,决斗,NOUN,B2
stompzinnig,dull-witted,愚笨迟钝的,ADJ,B2
naar behoren,duly,适当地,ADV,B2
met stomheid slaan,dumbfound,目瞪口呆,VERB,B2
paspop,dummy,假人模型,NOUN,B1
vuilstort,dump,垃圾场,NOUN,B1
stortplaats,dump site,倾倒场,NOUN,B2
duinen,dunes,沙丘,NOUN,A2
mest,dung,动物粪便,NOUN,B2
mesthoop,dunghill,粪堆,NOUN,B2
duo,duo,二人组,NOUN,B1
maisonnette,duplex,复式住宅,NOUN,B2
duurzaam,durable,耐用的,ADJ,B1
doerian,durian,榴莲,NOUN,B1
stofjas,dust coat,防尘大衣,NOUN,B2
stofdoek,duster,抹布,NOUN,A2
stofdicht,dustproof,防尘的,ADJ,B2
zorgplicht,duty of care,注意义务,NOUN,B2
wonen,dwell,居住,VERB,B1
afnemen,dwindle,缩小,VERB,B2
vermindering,dwindling,渐减,NOUN,B2
geverfd,dyed,染色的,ADJ,B1
sterven,dying,临终,NOUN,B1
dynamiek,dynamic,动态,NOUN,B2
dynamica,dynamics,动力学,NOUN,B2
disfunctioneel,dysfunctional,失调的,ADJ,B2
ieder,each,每个,NOUN,A1
elk,each every,各个,DET,A1
ieder,each one,每个人,PRON,A1
gretige verwachting,eager anticipation,热切期盼,NOUN,B2
gretigheid,eagerness,热切,NOUN,B2
vroegte,early,早期,NOUN,A2
vroeg in de ochtend,early morning,清晨,ADV,A1
vroege voeding,early nourishment,早期滋养,NOUN,B2
beginfase,early phase,初期阶段,NOUN,B2
voorteken,early sign,早期迹象,NOUN,B2
beginstadium,early stage,初期,NOUN,B2
geld verdienen,earn money,赚钱,VERB,A2
ernstig,earnest,诚恳的,ADJ,B2
oprecht,earnestly,诚恳地,ADV,B2
dringend verzoeken,earnestly request,切盼请求,VERB,B2
oprechtheid,earnestness,诚挚,NOUN,B2
inkomsten,earnings,收入,NOUN,B1
korenaren,ears of wheat,麦穗,NOUN,B2
welstand,ease of circumstances,富足舒适,NOUN,Advanced
erfdienstbaarheid,easement,地役权,NOUN,Advanced
makkelijker,easier,更容易的,ADJ,A2
verlichting,easing,舒缓,NOUN,B2
oostelijke oever,east bank,东岸,NOUN,B1
oostwaarts,eastward,向东,ADV,B1
eb,ebb,退潮,VERB,B2
eb,ebb tide,退潮,NOUN,B1
excentriekeling,eccentric,古怪的人,NOUN,B2
excentriekeling,eccentric person,怪人,NOUN,B2
kerkelijk,ecclesial,教会的,ADJ,Advanced
eclectisch,eclectic,折衷的,ADJ,Advanced
ecliptica,ecliptic,黄道,NOUN,Advanced
economisch klimaat,economic climate,经济气候,NOUN,B2
zuinig,economical,节约的,ADJ,B1
economisch,economically,经济上,ADV,B1
bezuinigen,economize,节省,VERB,B2
extatisch,ecstatic,狂喜的,ADJ,B2
werveling,eddy,涡流,NOUN,B2
eetbaar,edible,可食用的,ADJ,B1
stichtelijk,edifying,发人深省的,ADJ,Advanced
opleidingsachtergrond,educational background,教育背景,NOUN,B1
uitwissen,efface,抹去,VERB,Advanced
bezittingen,effects,财物,NOUN,B1
bewerkstelligen,effectuate,促成,VERB,Advanced
bruisen,effervesce,起泡发泡,VERB,B2
bruisen,effervescence,欢腾泡腾,NOUN,B2
bruisend,effervescent,冒泡的,ADJ,B2
beeltenis,effigy,画像雕像,NOUN,Advanced
uitstorten,effuse,涌出,VERB,Advanced
eierdoos,egg carton,鸡蛋盒,NOUN,A2
eierleggen,egg-laying,产卵,NOUN,B2
ego,ego,自我,NOUN,B1
egoïsme,egoism,利己主义,NOUN,B2
egolatrie,egolatry,自我崇拜,NOUN,Advanced
egomaan,egomaniac,极端自我主义者,NOUN,Advanced
hè,eh,嗯,INTJ,A1
acht,eight,八,NOUN,A1
uitwerking,elaboration,详尽阐述,NOUN,B2
oudste,eldest,最年长的,ADJ,A2
verkiezingen,elections,选举,NOUN,B1
keuze-,elective,选修的,ADJ,B2
keuzemogelijkheid,electivity,选择性,NOUN,Advanced
elektriciteit,electric,电力,NOUN,A2
elektrische gitaar,electric guitar,电吉他,NOUN,A2
stekker,electric plug,电源插头,NOUN,A2
elektrotechniek,electrical engineering,电气工程,NOUN,B2
elektriciteitsleer,electrical theory,电学理论,NOUN,B2
elektrificeren,electrify,通电,VERB,B2
elektrokuteren,electrocute,使触电身亡,VERB,B2
elektronische enkelband,electronic bracelet,电子手环,NOUN,B2
elegantie,elegance,优雅,NOUN,B2
bestanddelen van het delict,elements of an offense,犯罪构成要件,NOUN,Advanced
verheven,elevated,升高的,ADJ,B2
elf,eleven,十一,NOUN,A1
elfde,eleventh,第十一,NUM,A1
elf,elf,小精灵,NOUN,A2
ontlokken,elicit,诱出,VERB,B2
verkiesbaar,eligible,有资格的,ADJ,B2
verlengen,elongate,延长,VERB,B2
ervandoor gaan,elope,私奔,VERB,B2
anders,else,此外,ADV,A1
opheldering,elucidation,澄清说明,NOUN,B2
ongrijpbaarheid,elusiveness,难以捉摸,NOUN,Advanced
vermageren,emaciate,使衰弱消瘦,VERB,Advanced
vermageringsziekte,emaciation,极度消瘦,NOUN,Advanced
balsemen,embalm,防腐涂抹,VERB,Advanced
in slagorde stellen,embattle,列阵备战,VERB,Advanced
verbitteren,embitter,使苦涩,VERB,B2
versieren,emblazon,美化赞颂,VERB,Advanced
belichaming,embodiment,体现化身,NOUN,B2
in reliëf drukken,emboss,压花,VERB,B2
elkaar omhelzen,embrace each other,相互拥抱,VERB,A2
verwikkelen,embroil,使卷入纠纷,VERB,Advanced
verbeteren,emend,校订纠错,VERB,Advanced
ontstaan,emergence emanation,显现发源,NOUN,B2
opkomend,emerging,新兴的,ADJ,B2
verhevenheid,eminence,显赫,NOUN,Advanced
emissiereductie,emission reduction,减排,NOUN,B2
emissies,emissions,排放量,NOUN,B2
zender,emitter,发射源,NOUN,B2
bezoldiging,emolument,酬金津贴,NOUN,Advanced
gevoelens uiten,emote,表情生动,VERB,B2
emoticon,emoticon,表情符号,NOUN,A2
gevoel,emotion feeling,情感,NOUN,A2
gevoelsleven,emotional life,情感生活,NOUN,B2
emotionele lyriek,emotionality lyricism,抒情诗意,NOUN,Advanced
empathisch,empathetic,有同理心的,ADJ,B2
nadrukkelijk,emphatic,断然着重的,ADJ,B2
nadrukkelijk,emphatically,断然强调地,ADV,B2
inzetbaarheid,employability,就业能力,NOUN,B2
werkgevers,employers,雇主们,NOUN,B1
warenhuis,emporium,百货商场,NOUN,B2
empowerment,empowerment,赋能,NOUN,B2
keizerin-moeder,empress mother,皇太后,NOUN,B2
hemels,empyrean,九天之上的,ADJ,Advanced
emulator,emulator,仿真器,NOUN,B2
emulgeren,emulsify,乳化,VERB,B2
emulsie,emulsion,乳浊液,NOUN,B2
emailleren,enamel,上搪瓷,VERB,B2
bekoren,enamor,迷住倾心,VERB,Advanced
opsluiten in kooi,encage,关入笼中,VERB,Advanced
bivakkeren,encamp,扎营,VERB,B2
kampement,encampment,营地,NOUN,B2
kampementen,encampments,营帐群,NOUN,B2
samenvatten,encapsulate,概括封装,VERB,B2
omhullen,encase,封装包裹,VERB,B2
hersen-,encephalic,脑的,ADJ,Advanced
aaneenketenen,enchain,束缚禁锢,VERB,Advanced
ingesloten,enclosed,随附封闭的,ADJ,B1
omheining,enclosure pen,栅栏围圈,NOUN,B2
lofrede,encomium,赞颂之辞,NOUN,Advanced
toegift,encore,返场重奏,NOUN,B1
bemoedigend,encouraging,令人鼓舞的,ADJ,B2
inbreuk,encroachment,侵犯蚕食,NOUN,B2
korsten,encrust,结壳,VERB,Advanced
versleutelen,encrypt,加密,VERB,B1
belemmeren,encumber,拖累妨碍,VERB,Advanced
einde van de werkdag,end of the working day,下班下工,NOUN,A2
einde van het jaar,end of the year,年终年底,NOUN,A2
bemind maken,endear,讨人欢喜,VERB,B2
streven,endeavor,竭力尝试,NOUN,B2
trachten,endeavor,力图,VERB,B2
endemische ziekte,endemic disease,地方病,NOUN,B2
endogamie,endogamy,同族通婚,NOUN,Advanced
endogeen,endogenous,内生的,ADJ,Advanced
endoscoop,endoscope,内窥镜,NOUN,B2
endoscopie,endoscopy,内窥镜检查,NOUN,B2
begiftigen,endue,赋予赋予能力,VERB,Advanced
vijandelijk leger,enemy army,敌军,NOUN,B1
staatsvijand,enemy of the state,国家公敌,NOUN,B2
vijandige staat,enemy state,敌国,NOUN,B2
energie geven,energize,激发活力,VERB,B2
verzwakken,enfeeble,削弱衰竭,VERB,Advanced
beleendheid,enfeoffment,分封领地,NOUN,Advanced
omsluiten,enfold,环抱裹入,VERB,Advanced
afdwingbaarheid,enforceability,可执行性,NOUN,Advanced
kiesrecht verlenen,enfranchise,赋予投票权,VERB,Advanced
deelnemen aan,engage in,参与从事,VERB,B2
voortbrengen,engender,产生引起,VERB,Advanced
inplanten,engraft,移植灌输,VERB,Advanced
in het geheugen griffen,engrave in mind,铭刻心间,VERB,B2
graveur,engraver,雕刻师,NOUN,B2
verzwelgen,engulf,吞没淹没,VERB,B2
raadsel,enigma,谜团,NOUN,B2
enjambement,enjambment,跨行诗法,NOUN,Advanced
opdragen,enjoin,嘱咐命令,VERB,Advanced
prettig,enjoyable,愉快的,ADJ,B1
gewaardeerd,enjoyed,受喜爱的,ADJ,B1
ontsteken,enkindle,点燃挑起,VERB,Advanced
vergroting,enlargement,放大扩增,NOUN,B2
verhelderend,enlightening,极具启发性的,ADJ,B2
dienstneming,enlistment,入伍登记,NOUN,B2
verlevendigen,enliven,使活跃,VERB,B2
verstrikken,enmesh,缠住陷害,VERB,Advanced
genoeg,enough,足够地,ADV,A1
informeren,enquire,打听询问,VERB,B1
woedend,enraged,暴怒的,ADJ,B2
verrijkend,enriching,充实丰富的,ADJ,B2
ingeschreven,enrolled,已注册的,ADJ,B1
nestelen,ensconce,妥善安置,VERB,Advanced
koesteren,enshrine,奉为神圣,VERB,Advanced
verering,enshrinement,供奉入庙,NOUN,Advanced
omhullen,enshroud,笼罩遮掩,VERB,Advanced
vaandel,ensign,军旗舰旗,NOUN,Advanced
liefdesslavernij,enslavement by love,情愫奴役,NOUN,Advanced
volgen,ensue,因而产生,VERB,B2
verstrikking,entanglement,纠缠纠葛,NOUN,B2
entelechie,entelechy,生机圆满,NOUN,Advanced
ondernemend,enterprising,富有进取心的,ADJ,B2
artiest,entertainer,演艺人员,NOUN,B1
recht geven op,entitle,赋予权利,VERB,B2
aanspraken,entitlements,法定权益,NOUN,B2
begraven,entomb,埋葬墓中,VERB,Advanced
entomologie,entomology,昆虫学,NOUN,Advanced
in de val lokken,entrap,设陷阱诱捕,VERB,B2
smeken,entreat,恳求乞求,VERB,Advanced
verschansing,entrenchment,牢固确立,NOUN,B2
ondernemerschap,entrepreneurship,创业精神,NOUN,B2
verstrengelen,entwine,缠绕交织,VERB,B2
enuntiatief,enunciative,陈述宣告的,ADJ,Advanced
omhullen,envelop,包围包覆,VERB,B2
vergiftigen,envenom,下毒败坏,VERB,Advanced
omringen,environ,围绕环绕,VERB,Advanced
voorzien,envisage,展望预想,VERB,B2
eeuwigheid,eon age,万古长纪,NOUN,Advanced
epische kwaliteit,epic quality,史诗质感,NOUN,B2
epidermaal,epidermal,表皮的,ADJ,B2
epigram,epigram,短小警句,NOUN,Advanced
epiloog,epilogue,尾声结语,NOUN,B2
episodisch,episodic,插曲式的,ADJ,B2
epistolair,epistolary,书信体的,ADJ,Advanced
belichamen,epitomize,是典范缩影,VERB,B2
eponiem,eponymous,同名的,ADJ,Advanced
gelijkmoedigheid,equanimity,从容沉着,NOUN,Advanced
evenaar-,equatorial,赤道的,ADJ,B2
op gelijke afstand,equidistant,等距离的,ADJ,B2
gelijkzijdig,equilateral,等边的,ADJ,B2
uitbalanceren,equilibrate,保持平衡,VERB,B2
gelijkwaardig aan,equivalent to,等同于,ADJ,B2
dubbelzinnig,equivocal,模棱两可的,ADJ,B2
omfloerst spreken,equivocate,含糊其辞,VERB,Advanced
erectie,erection,勃起竖立,NOUN,B2
dwalend,errant,偏离正道的,ADJ,Advanced
foutief,erroneous,错误的,ADJ,B2
uitbarsten,erupt,喷发爆发,VERB,B1
aanvallen aan de staat,escheat,收归充公,VERB,Advanced
vermijden,eschew,回避避开,VERB,Advanced
begeleidingsdienst,escort agency,护卫伴游社,NOUN,B2
escortmissie,escort mission,护送任务,NOUN,B2
begeleidingsverzoek,escort request,护卫请求,NOUN,B2
slokdarm,esophagus,食管,NOUN,B2
essayist,essayist,随笔作家,NOUN,B2
essayistisch,essayistic,随笔式的,ADJ,Advanced
essayistisch karakter,essayistic quality,随笔特性,NOUN,Advanced
wezenlijke kern,essence core,精髓核心,NOUN,B2
essentialiteit,essentiality,根本重要性,NOUN,Advanced
schatting,estimation,估计估量,NOUN,B1
vervreemden,estrange,使疏远隔阂,VERB,B2
enzovoort,etc,等等,NOUN,A1
etsen,etch,蚀刻铭刻,VERB,B2
eeuwig ontvangen,eternally receive,永世领受,NOUN,B2
etnische Chinees,ethnic Chinese,华裔华人,NOUN,B1
lovend spreken over,eulogize,称颂悼赞,VERB,Advanced
vervliegen,evanesce,消散消融,VERB,Advanced
verdampend,evaporating,挥发中的,ADJ,B2
vooravond,eve,前夜前夕,NOUN,B1
zelfs als,even if,即使虽然,ADP,A2
regelmatige polsslag,even pulse,平缓脉象,NOUN,B2
avondkrant,evening newspaper,晚报,NOUN,A2
avondfeest,evening night,晚间夜色,NOUN,A2
avondfeest,evening party,晚会晚宴,NOUN,A2
uiteindelijk,eventual,最终的,ADJ,B2
eindresultaat,eventual outcome,最终结果,NOUN,B2
uitmonden in,eventuate,以归宿告终,VERB,Advanced
eeuwigheid,everlastingness,永恒永生,NOUN,Advanced
elke dag,every day,每天每日,NOUN,A1
elke keer,every time,每次往往,NOUN,A1
iedereen,everybody,大家每人,PRON,A1
gezinsleven,everyday family life,家庭日常,NOUN,B1
alledaagsheid,everydayness,日常性平淡,NOUN,B2
bewijskracht,evidentiary weight,证据效力,NOUN,Advanced
vals maneuver,evil move,阴险招数,NOUN,B2
blijken,evince,表明表现,VERB,Advanced
ontweiden,eviscerate,取出要害脏器,VERB,Advanced
evolutionair,evolutionary,进化的,ADJ,B2
exact hetzelfde,exactly the same,一模一样,ADJ,A2
examenopgave,exam paper,试卷考卷,NOUN,A2
examen afleggen,exam to take an exam,应试考试,NOUN,A2
opgegraven,excavated,发掘出的,ADJ,B2
geld wisselen,exchange currency,兑换外币,VERB,B1
begroetingen uitwisselen,exchange greetings,互致问候,VERB,B1
geldwisseling,exchange money,兑换金钱,NOUN,A2
wederzijdse beschuldiging,exchange of accusations,互揭其短,NOUN,B2
versuitwisseling,exchange of verses,唱和赋诗,NOUN,Advanced
wisselkoers,exchange rate,汇率,NOUN,B1
uitwisselingsstudent,exchange student,交换生,NOUN,A2
warmtewisselaar,exchanger,换热器,NOUN,B2
uitwisselingen,exchanges,交流往来,NOUN,B1
accijns,excise,消费税,NOUN,B2
uitsnijden,excise,切除删除,VERB,B2
uitscheiden,excrete,排泄分泌,VERB,B2
pardon,excuse me,抱歉对不起,INTJ,A1
verontschuldigen,excuse me,原谅借光,VERB,A1
uitvoerbaar,executory,待执行的,ADJ,Advanced
toonbeeld,exemplar,模范范本,NOUN,Advanced
examenvrijstelling,exemption from admission exam,免试入学资格,NOUN,B2
oefenschrift,exercise book,练习本,NOUN,A1
oefeningen,exercises,习题锻炼,NOUN,A1
uitoefenen,exert,施加运用,VERB,B2
uitlaatgas,exhaust gas,废气排放,NOUN,B1
uitputtend,exhausting,精疲力竭的,ADJ,B2
tentoonstellingsstuk,exhibit,展品展件,NOUN,B1
beursgebouw,exhibition center,展览中心,NOUN,B1
oefenwedstrijd,exhibition match,表演表演赛,NOUN,B1
opvrolijken,exhilarate,使兴奋欣喜,VERB,B2
veeleisend,exigent,紧迫挑剔的,ADJ,Advanced
uitgestrektheid,expanse,广阔区域,NOUN,B2
weidloop over,expatiate,详尽细述,VERB,Advanced
bespoedigen,expedite,加快促成,VERB,B2
kostbaarheid,expensiveness,昂贵身价,NOUN,B1
deskundigenadvies,expert opinion,专家鉴定意见,NOUN,B2
verzoenen,expiate,赎罪补偿,VERB,Advanced
toelichten,explicate,阐明剖析,VERB,Advanced
heldendaden,exploits,功绩壮举,NOUN,B2
uitvoer,exportation,出口外销,NOUN,B2
ernstig bezwaar maken,expostulate,极力劝诫,VERB,Advanced
spoedbezorging,express delivery,快递运送,NOUN,A2
expressionisme,expressionism,表现主义,NOUN,B2
schrappen,expunge,勾销剔除,VERB,Advanced
improviseren,extemporize,即兴发挥,VERB,Advanced
uitgebreide realiteit,extended reality,扩展现实,NOUN,B2
verzachten,extenuate,酌情减轻,VERB,Advanced
verzachtend,extenuating,情有可原的,ADJ,B2
verheerlijking,extolling,赞颂颂扬,NOUN,B2
omkoping afdwingen,extort a bribe,索贿受贿,VERB,Advanced
