lang,level,csv_line,lemma,english_lemma,chinese_lemma,upos,source_file
nl,B2,849,communiceren,to communicate,交流,VERB,dutch/B2.csv
nl,B2,850,cultureel,cultural,文化的,ADJ,dutch/B2.csv
nl,B2,851,debuut,debut,首次亮相,NOUN,dutch/B2.csv
nl,B2,852,drukte,bustle,忙碌,NOUN,dutch/B2.csv
nl,B2,853,examen,exam,考试,NOUN,dutch/B2.csv
nl,B2,854,fractie,fraction,派系,NOUN,dutch/B2.csv
nl,B2,855,gewoonlijk,usually,通常,ADV,dutch/B2.csv
nl,B2,856,heet,hot,热的,ADJ,dutch/B2.csv
nl,B2,857,kiezer,voter,选民,NOUN,dutch/B2.csv
nl,B2,858,kussen,pillow,枕头,NOUN,dutch/B2.csv
nl,B2,859,nieuwsgierig,curious,好奇的,ADJ,dutch/B2.csv
nl,B2,860,overeenkomen,to agree,一致,VERB,dutch/B2.csv
nl,B2,861,patroon,pattern,图案,NOUN,dutch/B2.csv
nl,B2,862,plotseling,sudden,突然的,ADJ,dutch/B2.csv
nl,B2,863,rijbewijs,driver's license,驾照,NOUN,dutch/B2.csv
nl,B2,864,secretaris,secretary,秘书,NOUN,dutch/B2.csv
nl,B2,865,stage,internship,实习,NOUN,dutch/B2.csv
nl,B2,866,standpunt,position,立场,NOUN,dutch/B2.csv
nl,B2,867,stemming,mood,情绪,NOUN,dutch/B2.csv
nl,B2,868,suiker,sugar,糖,NOUN,dutch/B2.csv
nl,B2,869,uiterst,extremely,极其,ADV,dutch/B2.csv
nl,B2,870,uitgave,edition,版本,NOUN,dutch/B2.csv
nl,B2,871,vallei,valley,山谷,NOUN,dutch/B2.csv
nl,B2,872,vergelijkbaar,comparable,可比较的,ADJ,dutch/B2.csv
nl,B2,873,verplaatsen,to move,移动,VERB,dutch/B2.csv
nl,B2,874,vuil,dirt,污垢,NOUN,dutch/B2.csv
nl,B2,875,waardering,appreciation,赞赏,NOUN,dutch/B2.csv
nl,B2,876,wenen,to weep,哭泣,VERB,dutch/B2.csv
nl,B2,877,bakker,baker,面包师,NOUN,dutch/B2.csv
nl,B2,878,begeleiding,guidance,指导,NOUN,dutch/B2.csv
nl,B2,879,betrokkenheid,involvement,参与,NOUN,dutch/B2.csv
nl,B2,880,brandstof,fuel,燃料,NOUN,dutch/B2.csv
nl,B2,881,cliënt,client,客户,NOUN,dutch/B2.csv
nl,B2,882,concurrentie,competition,竞争,NOUN,dutch/B2.csv
nl,B2,883,danken,to thank,感谢,VERB,dutch/B2.csv
nl,B2,884,discriminatie,discrimination,歧视,NOUN,dutch/B2.csv
nl,B2,885,doelpunt,goal,进球,NOUN,dutch/B2.csv
nl,B2,886,heten,to be called,名叫,VERB,dutch/B2.csv
nl,B2,887,kampioenschap,championship,锦标赛,NOUN,dutch/B2.csv
nl,B2,888,maagd,virgin,处女,NOUN,dutch/B2.csv
nl,B2,889,ontvoeren,to kidnap,绑架,VERB,dutch/B2.csv
nl,B2,890,opheffen,to abolish,废除,VERB,dutch/B2.csv
nl,B2,891,origineel,original,原创的,ADJ,dutch/B2.csv
nl,B2,892,overgang,transition,过渡,NOUN,dutch/B2.csv
nl,B2,893,schatting,estimate,估计,NOUN,dutch/B2.csv
nl,B2,894,stabiel,stable,稳定的,ADJ,dutch/B2.csv
nl,B2,895,talloos,countless,无数的,ADJ,dutch/B2.csv
nl,B2,896,traject,trajectory,轨迹,NOUN,dutch/B2.csv
nl,B2,897,uitmaken,to matter,要紧,VERB,dutch/B2.csv
nl,B2,898,uitnodiging,invitation,邀请,NOUN,dutch/B2.csv
nl,B2,899,verkrijgen,to obtain,获得,VERB,dutch/B2.csv
nl,B2,900,verrassend,surprising,令人惊讶的,ADJ,dutch/B2.csv
nl,B2,901,verstandig,wise,明智的,ADJ,dutch/B2.csv
nl,B2,902,voorafgaand,prior,先前的,ADJ,dutch/B2.csv
nl,B2,903,voorjaar,spring,春天,NOUN,dutch/B2.csv
nl,B2,904,wandeling,walk,散步,NOUN,dutch/B2.csv
nl,B2,905,wisselen,to switch,交换,VERB,dutch/B2.csv
nl,B2,906,aankondigen,to announce,宣布,VERB,dutch/B2.csv
nl,B2,907,abonnement,subscription,订阅,NOUN,dutch/B2.csv
nl,B2,908,beslissen,to decide,决定,VERB,dutch/B2.csv
nl,B2,909,bezetting,occupation,占领,NOUN,dutch/B2.csv
nl,B2,910,chocolade,chocolate,巧克力,NOUN,dutch/B2.csv
nl,B2,911,dagblad,daily newspaper,日报,NOUN,dutch/B2.csv
nl,B2,912,decennium,decade,十年,NOUN,dutch/B2.csv
nl,B2,913,dichterbij,closer,更近,ADV,dutch/B2.csv
nl,B2,914,eraf,off,离开,ADV,dutch/B2.csv
nl,B2,915,favoriet,favorite,最爱,NOUN,dutch/B2.csv
nl,B2,916,gebeurtenis,event,事件,NOUN,dutch/B2.csv
nl,B2,917,goedkeuren,to approve,批准,VERB,dutch/B2.csv
nl,B2,918,idioot,idiot,白痴,NOUN,dutch/B2.csv
nl,B2,919,keizer,emperor,皇帝,NOUN,dutch/B2.csv
nl,B2,920,lijk,corpse,尸体,NOUN,dutch/B2.csv
nl,B2,921,ongeacht,regardless,不管,ADP,dutch/B2.csv
nl,B2,922,ophouden,to stop,停止,VERB,dutch/B2.csv
nl,B2,923,prof,professor,教授,NOUN,dutch/B2.csv
nl,B2,924,rusten,to rest,休息,VERB,dutch/B2.csv
nl,B2,925,schattig,cute,可爱的,ADJ,dutch/B2.csv
nl,B2,926,streven,to strive,努力,VERB,dutch/B2.csv
nl,B2,927,subsidie,subsidy,补贴,NOUN,dutch/B2.csv
nl,B2,928,Syrisch,Syrian,叙利亚的,ADJ,dutch/B2.csv
nl,B2,929,tijdperk,era,时代,NOUN,dutch/B2.csv
nl,B2,930,tijdstip,time,时刻,NOUN,dutch/B2.csv
nl,B2,931,toegeven,to give in,让步,VERB,dutch/B2.csv
nl,B2,932,trappen,to kick,踢,VERB,dutch/B2.csv
nl,B2,933,vaardigheid,skill,技能,NOUN,dutch/B2.csv
nl,B2,934,verminderen,to reduce,减少,VERB,dutch/B2.csv
nl,B2,935,vooruitgang,progress,进步,NOUN,dutch/B2.csv
nl,B2,936,aanbrengen,to apply,应用,VERB,dutch/B2.csv
nl,B2,937,aansluiting,connection,连接,NOUN,dutch/B2.csv
nl,B2,938,adem,breath,呼吸,NOUN,dutch/B2.csv
nl,B2,939,ai,ouch,哎哟,INTJ,dutch/B2.csv
nl,B2,940,arbeidsmarkt,labor market,劳动力市场,NOUN,dutch/B2.csv
nl,B2,941,avontuur,adventure,冒险,NOUN,dutch/B2.csv
nl,B2,942,bekendheid,fame,名声,NOUN,dutch/B2.csv
nl,B2,943,beperking,limit,限制,NOUN,dutch/B2.csv
nl,B2,944,capaciteit,capacity,能力,NOUN,dutch/B2.csv
nl,B2,945,diversiteit,diversity,多样性,NOUN,dutch/B2.csv
nl,B2,946,duiken,to dive,潜水,VERB,dutch/B2.csv
nl,B2,947,financiën,finance,财务,NOUN,dutch/B2.csv
nl,B2,948,hedendaags,contemporary,当代的,ADJ,dutch/B2.csv
nl,B2,949,interieur,interior,内部,NOUN,dutch/B2.csv
nl,B2,950,Israëlisch,Israeli,以色列的,ADJ,dutch/B2.csv
nl,B2,951,koppel,couple,一对,NOUN,dutch/B2.csv
nl,B2,952,maaltijd,meal,一餐,NOUN,dutch/B2.csv
nl,B2,953,Mexicaans,Mexican,墨西哥的,ADJ,dutch/B2.csv
nl,B2,954,nadruk,emphasis,强调,NOUN,dutch/B2.csv
nl,B2,955,ongetwijfeld,undoubtedly,毫无疑问地,ADV,dutch/B2.csv
nl,B2,956,ongeval,accident,事故,NOUN,dutch/B2.csv
nl,B2,957,ontspannen,to relax,放松,VERB,dutch/B2.csv
nl,B2,958,priester,priest,牧师,NOUN,dutch/B2.csv
nl,B2,959,samengesteld,composed,组成的,ADJ,dutch/B2.csv
nl,B2,960,schermen,fencing,击剑,NOUN,dutch/B2.csv
nl,B2,961,schrijfster,writer,女作家,NOUN,dutch/B2.csv
nl,B2,962,scoren,to score,得分,VERB,dutch/B2.csv
nl,B2,963,tegemoet,towards,迎向,ADV,dutch/B2.csv
nl,B2,964,telefoons,telephones,电话,NOUN,dutch/B2.csv
nl,B2,965,terugkeren,to return,返回,VERB,dutch/B2.csv
nl,B2,966,toenemende,increasing,增加的,ADJ,dutch/B2.csv
nl,B2,967,toerisme,tourism,旅游业,NOUN,dutch/B2.csv
nl,B2,968,traditioneel,traditional,传统的,ADJ,dutch/B2.csv
nl,B2,969,uitgeschakeld,disabled,关闭的,ADJ,dutch/B2.csv
nl,B2,970,universiteiten,universities,大学,NOUN,dutch/B2.csv
nl,B2,971,verblijven,to stay,逗留,VERB,dutch/B2.csv
nl,B2,972,voortgezet,continued,继续的,ADJ,dutch/B2.csv
nl,B2,973,zachte,soft,柔软的,ADJ,dutch/B2.csv
nl,B2,974,zilveren,silver,银色的,ADJ,dutch/B2.csv
nl,B2,975,aanbieding,offer,优惠,NOUN,dutch/B2.csv
nl,B2,976,apparatuur,equipment,设备,NOUN,dutch/B2.csv
nl,B2,977,beperkingen,limits,限制,NOUN,dutch/B2.csv
nl,B2,978,bestrijden,to combat,打击,VERB,dutch/B2.csv
nl,B2,979,bevorderen,to promote,促进,VERB,dutch/B2.csv
nl,B2,980,bloem,flower,花,NOUN,dutch/B2.csv
nl,B2,981,bom,bomb,炸弹,NOUN,dutch/B2.csv
nl,B2,982,bovenop,on top of,在...之上,ADP,dutch/B2.csv
nl,B2,983,drankje,drink,饮料,NOUN,dutch/B2.csv
nl,B2,984,emotioneel,emotional,情绪的,ADJ,dutch/B2.csv
nl,B2,985,filmen,to film,拍摄,VERB,dutch/B2.csv
nl,B2,986,selecteren,to select,选择,VERB,dutch/B2.csv
nl,B2,987,gitaar,guitar,吉他,NOUN,dutch/B2.csv
nl,B2,988,hekel,dislike,厌恶,NOUN,dutch/B2.csv
nl,B2,989,illegaal,illegal,非法的,ADJ,dutch/B2.csv
nl,B2,990,inzake,regarding,关于,ADP,dutch/B2.csv
nl,B2,991,kwetsbaar,vulnerable,脆弱的,ADJ,dutch/B2.csv
nl,B2,992,liter,litre,升,NOUN,dutch/B2.csv
nl,B2,993,maatschappelijk,social,社会的,ADJ,dutch/B2.csv
nl,B2,994,mijzelf,myself,我自己,PRON,dutch/B2.csv
nl,B2,995,monster,sample,样本,NOUN,dutch/B2.csv
nl,B2,996,oefening,exercise,练习,NOUN,dutch/B2.csv
nl,B2,997,onschuldig,innocent,无辜的,ADJ,dutch/B2.csv
nl,B2,998,overdag,during the day,在白天,ADV,dutch/B2.csv
nl,B2,999,plicht,duty,责任,NOUN,dutch/B2.csv
nl,B2,1000,regisseur,director,导演,NOUN,dutch/B2.csv
nl,B2,1001,registratie,registration,注册,NOUN,dutch/B2.csv
nl,B2,1002,schema,schedule,时间表,NOUN,dutch/B2.csv
nl,B2,1003,schot,shot,射击,NOUN,dutch/B2.csv
nl,B2,1004,speelgoed,toys,玩具,NOUN,dutch/B2.csv
nl,B2,1005,staatssecretaris,State Secretary,国务秘书,NOUN,dutch/B2.csv
nl,B2,1006,tocht,trip,旅行,NOUN,dutch/B2.csv
nl,B2,1007,uitroepen,to proclaim,宣布,VERB,dutch/B2.csv
nl,B2,1008,verloop,course,过程,NOUN,dutch/B2.csv
nl,B2,1009,wassen,to wash,洗,VERB,dutch/B2.csv
nl,B2,1010,zesde,sixth,第六,ADJ,dutch/B2.csv
nl,B2,1011,zuidoosten,southeast,东南,NOUN,dutch/B2.csv
nl,B2,1012,aanzien,prestige,声望,NOUN,dutch/B2.csv
nl,B2,1013,achteraf,afterwards,事后,ADV,dutch/B2.csv
nl,B2,1014,Arabisch,Arabic,阿拉伯的,ADJ,dutch/B2.csv
nl,B2,1015,bekendst,most famous,最著名的,ADJ,dutch/B2.csv
nl,B2,1016,bestelling,order,订单,NOUN,dutch/B2.csv
nl,B2,1017,bod,bid,出价,NOUN,dutch/B2.csv
nl,B2,1018,bol,sphere,球体,NOUN,dutch/B2.csv
nl,B2,1019,brein,brain,大脑,NOUN,dutch/B2.csv
nl,B2,1020,desondanks,despite,尽管如此,ADV,dutch/B2.csv
nl,B2,1021,doorgaans,usually,通常,ADV,dutch/B2.csv
nl,B2,1022,gemak,ease,便利,NOUN,dutch/B2.csv
nl,B2,1023,haten,to hate,恨,VERB,dutch/B2.csv
nl,B2,1024,kloppen,to be correct,正确,VERB,dutch/B2.csv
nl,B2,1025,klus,job,活儿,NOUN,dutch/B2.csv
nl,B2,1026,lading,load,装载量,NOUN,dutch/B2.csv
nl,B2,1027,moskee,mosque,清真寺,NOUN,dutch/B2.csv
nl,B2,1028,neerslag,precipitation,降水,NOUN,dutch/B2.csv
nl,B2,1029,omvatten,to include,包含,VERB,dutch/B2.csv
nl,B2,1030,oppositie,opposition,反对,NOUN,dutch/B2.csv
nl,B2,1031,oprichting,founding,成立,NOUN,dutch/B2.csv
nl,B2,1032,overval,raid,突袭,NOUN,dutch/B2.csv
nl,B2,1033,porno,pornography,色情,NOUN,dutch/B2.csv
nl,C1,2,rechtszaak,court case,诉讼,NOUN,dutch/C1.csv
nl,C1,3,roos,rose,玫瑰,NOUN,dutch/C1.csv
nl,C1,4,ruil,exchange,交换,NOUN,dutch/C1.csv
nl,C1,5,schelen,to care,在乎,VERB,dutch/C1.csv
nl,C1,6,sectie,section,部分,NOUN,dutch/C1.csv
nl,C1,7,sessie,session,会议,NOUN,dutch/C1.csv
nl,C1,8,stadje,town,小镇,NOUN,dutch/C1.csv
nl,C1,9,verderop,further on,更远处,ADV,dutch/C1.csv
nl,C1,10,verlangen,to desire,渴望,VERB,dutch/C1.csv
nl,C1,11,verlenen,to grant,授予,VERB,dutch/C1.csv
nl,C1,12,verspreiding,spread,传播,NOUN,dutch/C1.csv
nl,C1,13,weergeven,to display,显示,VERB,dutch/C1.csv
nl,C1,14,woestijn,desert,沙漠,NOUN,dutch/C1.csv
nl,C1,15,administratief,administrative,行政的,ADJ,dutch/C1.csv
nl,C1,16,afronden,to complete,完成,VERB,dutch/C1.csv
nl,C1,17,bakken,to bake,烘烤,VERB,dutch/C1.csv
nl,C1,18,begrafenis,funeral,葬礼,NOUN,dutch/C1.csv
nl,C1,19,fraude,fraud,欺诈,NOUN,dutch/C1.csv
nl,C1,20,gebruikelijk,usual,通常的,ADJ,dutch/C1.csv
nl,C1,21,gemeen,mean,刻薄的,ADJ,dutch/C1.csv
nl,C1,22,gemeentelijk,municipal,市政的,ADJ,dutch/C1.csv
nl,C1,23,gerecht,dish,菜肴,NOUN,dutch/C1.csv
nl,C1,24,gevangene,prisoner,囚犯,NOUN,dutch/C1.csv
nl,C1,25,heleboel,lot,许多,NOUN,dutch/C1.csv
nl,C1,26,hieraan,to this,对此,ADV,dutch/C1.csv
nl,C1,27,iemands,someone's,某人的,PRON,dutch/C1.csv
nl,C1,28,industrieel,industrial,工业的,ADJ,dutch/C1.csv
nl,C1,29,invoering,introduction,引入,NOUN,dutch/C1.csv
nl,C1,30,ketting,chain,链条,NOUN,dutch/C1.csv
nl,C1,31,klote,shit,该死的,ADJ,dutch/C1.csv
nl,C1,32,kopie,copy,副本,NOUN,dutch/C1.csv
nl,C1,33,lichten,to light,照亮,VERB,dutch/C1.csv
nl,C1,34,muzikant,musician,音乐家,NOUN,dutch/C1.csv
nl,C1,35,neerschieten,to shoot down,击落,VERB,dutch/C1.csv
nl,C1,36,nut,utility,效用,NOUN,dutch/C1.csv
nl,C1,37,opbouwen,to build up,建立,VERB,dutch/C1.csv
nl,C1,38,opzoeken,to look up,查阅,VERB,dutch/C1.csv
nl,C1,39,overeenstemming,agreement,一致,NOUN,dutch/C1.csv
nl,C1,40,plekje,spot,地点,NOUN,dutch/C1.csv
nl,C1,41,pond,pound,英镑,NOUN,dutch/C1.csv
nl,C1,42,populariteit,popularity,受欢迎程度,NOUN,dutch/C1.csv
nl,C1,43,proeven,to taste,品尝,VERB,dutch/C1.csv
nl,C1,44,schulden,debts,债务,NOUN,dutch/C1.csv
nl,C1,45,stevig,firm,坚固的,ADJ,dutch/C1.csv
nl,C1,46,stijgen,to rise,上升,VERB,dutch/C1.csv
nl,C1,47,talent,talent,天赋,NOUN,dutch/C1.csv
nl,C1,48,toevoegen,to add,添加,VERB,dutch/C1.csv
nl,C1,49,tong,tongue,舌头,NOUN,dutch/C1.csv
nl,C1,50,uiterste,extreme,极端的,ADJ,dutch/C1.csv
nl,C1,51,verbinden,to connect,连接,VERB,dutch/C1.csv
nl,C1,52,verwijzing,reference,参考,NOUN,dutch/C1.csv
nl,C1,53,volkomen,complete,完全的,ADJ,dutch/C1.csv
nl,C1,54,vrachtwagen,truck,卡车,NOUN,dutch/C1.csv
nl,C1,55,waarderen,to appreciate,欣赏,VERB,dutch/C1.csv
nl,C1,56,wang,cheek,脸颊,NOUN,dutch/C1.csv
nl,C1,57,warmte,heat,热量,NOUN,dutch/C1.csv
nl,C1,58,winkelcentrum,shopping center,购物中心,NOUN,dutch/C1.csv
nl,C1,59,zuster,sister,姐妹,NOUN,dutch/C1.csv
nl,C1,60,aankomst,arrival,到达,NOUN,dutch/C1.csv
nl,C1,61,aanvang,commencement,开始,NOUN,dutch/C1.csv
nl,C1,62,aanvragen,to request,申请,VERB,dutch/C1.csv
nl,C1,63,achterkant,back,背面,NOUN,dutch/C1.csv
nl,C1,64,achteruit,backwards,向后,ADV,dutch/C1.csv
nl,C1,65,alstublieft,please,请,INTJ,dutch/C1.csv
nl,C1,66,arresteren,to arrest,逮捕,VERB,dutch/C1.csv
nl,C1,67,balans,balance,平衡,NOUN,dutch/C1.csv
nl,C1,68,Belgisch,Belgian,比利时的,ADJ,dutch/C1.csv
nl,C1,69,benadering,approach,方法,NOUN,dutch/C1.csv
nl,C1,70,beschikken,to have at one's disposal,拥有,VERB,dutch/C1.csv
nl,C1,71,beschrijven,to describe,描述,VERB,dutch/C1.csv
nl,C1,72,biologisch,organic,有机的,ADJ,dutch/C1.csv
nl,C1,73,bot,bone,骨头,NOUN,dutch/C1.csv
nl,C1,74,creativiteit,creativity,创造力,NOUN,dutch/C1.csv
nl,C1,75,depressie,depression,抑郁,NOUN,dutch/C1.csv
nl,C1,76,dodelijk,deadly,致命的,ADJ,dutch/C1.csv
nl,C1,77,draak,dragon,龙,NOUN,dutch/C1.csv
nl,C1,78,fonds,fund,基金,NOUN,dutch/C1.csv
nl,C1,79,gave,gift,礼物,NOUN,dutch/C1.csv
nl,C1,80,hoofdstuk,chapter,章节,NOUN,dutch/C1.csv
nl,C1,81,instructie,instruction,说明,NOUN,dutch/C1.csv
nl,C1,82,Italiaans,Italian,意大利的,ADJ,dutch/C1.csv
nl,C1,83,kroon,crown,王冠,NOUN,dutch/C1.csv
nl,C1,84,luis,louse,虱子,NOUN,dutch/C1.csv
nl,C1,85,menen,to mean,认为,VERB,dutch/C1.csv
nl,C1,86,moordenaar,murderer,凶手,NOUN,dutch/C1.csv
nl,C1,87,nader,closer,更近,ADJ,dutch/C1.csv
nl,C1,88,onderhandeling,negotiation,谈判,NOUN,dutch/C1.csv
nl,C1,89,onduidelijk,unclear,不清楚,ADJ,dutch/C1.csv
nl,C1,90,overdrijven,to exaggerate,夸大,VERB,dutch/C1.csv
nl,C1,91,portret,portrait,肖像,NOUN,dutch/C1.csv
nl,C1,92,respectievelijk,respectively,分别,ADV,dutch/C1.csv
nl,C1,93,schitteren,to shine,闪耀,VERB,dutch/C1.csv
nl,C1,94,strijden,to fight,战斗,VERB,dutch/C1.csv
nl,C1,95,tekening,drawing,画,NOUN,dutch/C1.csv
nl,C1,96,uitgaan,to go out,外出,VERB,dutch/C1.csv
nl,C1,97,verdeling,distribution,分配,NOUN,dutch/C1.csv
nl,C1,98,verdrietig,sad,悲伤,ADJ,dutch/C1.csv
nl,C1,99,verzinnen,to invent,编造,VERB,dutch/C1.csv
nl,C1,100,vierkant,square,正方形,NOUN,dutch/C1.csv
nl,C1,101,voeding,nutrition,营养,NOUN,dutch/C1.csv
nl,C1,102,voldoen,to satisfy,满足,VERB,dutch/C1.csv
nl,C1,103,voorwaarde,condition,条件,NOUN,dutch/C1.csv
nl,C1,104,vuil,dirty,脏的,ADJ,dutch/C1.csv
nl,C1,105,zodanig,such,那样的,ADJ,dutch/C1.csv
nl,C1,106,afleiden,to derive,得出,VERB,dutch/C1.csv
nl,C1,107,afwijzen,to reject,拒绝,VERB,dutch/C1.csv
nl,C1,108,beloven,to promise,承诺,VERB,dutch/C1.csv
nl,C1,109,bende,gang,帮派,NOUN,dutch/C1.csv
nl,C1,110,bevestiging,confirmation,确认,NOUN,dutch/C1.csv
nl,C1,111,beïnvloeden,to influence,影响,VERB,dutch/C1.csv
nl,C1,112,boekje,booklet,小册子,NOUN,dutch/C1.csv
nl,C1,113,bovenaan,at the top,在最上面,ADV,dutch/C1.csv
nl,C1,114,daad,act,行为,NOUN,dutch/C1.csv
nl,C1,115,dol,crazy,疯狂的,ADJ,dutch/C1.csv
nl,C1,116,dwars,crosswise,横向的,ADJ,dutch/C1.csv
nl,C1,117,eindigen,to end,结束,VERB,dutch/C1.csv
nl,C1,118,enigszins,somewhat,稍微,ADV,dutch/C1.csv
nl,C1,119,eventueel,possible,可能的,ADJ,dutch/C1.csv
nl,C1,120,flat,apartment,公寓,NOUN,dutch/C1.csv
nl,C1,121,gerucht,rumor,谣言,NOUN,dutch/C1.csv
nl,C1,122,goedkeuring,approval,批准,NOUN,dutch/C1.csv
nl,C1,123,halverwege,halfway,中途,ADV,dutch/C1.csv
nl,C1,124,huiswerk,homework,家庭作业,NOUN,dutch/C1.csv
nl,C1,125,huren,to rent,租用,VERB,dutch/C1.csv
nl,C1,126,ideaal,ideal,理想的,ADJ,dutch/C1.csv
nl,C1,127,inrichten,to furnish,布置,VERB,dutch/C1.csv
nl,C1,128,kus,kiss,吻,NOUN,dutch/C1.csv
nl,C1,129,langdurig,long-lasting,长期的,ADJ,dutch/C1.csv
nl,C1,130,lef,courage,勇气,NOUN,dutch/C1.csv
nl,C1,131,lening,loan,贷款,NOUN,dutch/C1.csv
nl,C1,132,lezing,lecture,讲座,NOUN,dutch/C1.csv
nl,C1,133,noodzaak,necessity,必要性,NOUN,dutch/C1.csv
nl,C1,134,omschrijven,to describe,描述,VERB,dutch/C1.csv
nl,C1,135,ouwe,old,老的,ADJ,dutch/C1.csv
nl,C1,136,overkomen,to happen,发生,VERB,dutch/C1.csv
nl,C1,137,overnemen,to take over,接管,VERB,dutch/C1.csv
nl,C1,138,provinciaal,provincial,省级的,ADJ,dutch/C1.csv
nl,C1,139,rijst,rice,米饭,NOUN,dutch/C1.csv
nl,C1,140,schaduw,shadow,阴影,NOUN,dutch/C1.csv
nl,C1,141,slaaf,slave,奴隶,NOUN,dutch/C1.csv
nl,C1,142,slechtst,worst,最差的,ADJ,dutch/C1.csv
nl,C1,143,sparen,to save,储蓄,VERB,dutch/C1.csv
nl,C1,144,staart,tail,尾巴,NOUN,dutch/C1.csv
nl,C1,145,toename,increase,增加,NOUN,dutch/C1.csv
nl,C1,146,verpesten,to ruin,破坏,VERB,dutch/C1.csv
nl,C1,147,voornaamste,main,主要的,ADJ,dutch/C1.csv
nl,C1,148,vos,fox,狐狸,NOUN,dutch/C1.csv
nl,C1,149,weerstand,resistance,抵抗,NOUN,dutch/C1.csv
nl,C1,150,wraak,revenge,报复,NOUN,dutch/C1.csv
nl,C1,151,zakelijk,commercial,商业的,ADJ,dutch/C1.csv
nl,C1,152,zeldzaam,rare,稀有的,ADJ,dutch/C1.csv
nl,C1,153,zestig,sixty,六十,NUM,dutch/C1.csv
nl,C1,154,zoet,sweet,甜的,ADJ,dutch/C1.csv
nl,C1,155,zonnepaneel,solar panel,太阳能电池板,NOUN,dutch/C1.csv
nl,C1,156,aanrader,recommendation,推荐物,NOUN,dutch/C1.csv
nl,C1,157,afnemen,to decrease,减少,VERB,dutch/C1.csv
nl,C1,158,artiest,artist,艺术家,NOUN,dutch/C1.csv
nl,C1,159,autoriteit,authority,权威,NOUN,dutch/C1.csv
nl,C1,160,batterij,battery,电池,NOUN,dutch/C1.csv
nl,C1,161,behalen,to achieve,取得,VERB,dutch/C1.csv
nl,C1,162,beleven,to experience,体验,VERB,dutch/C1.csv
nl,C1,163,beseffen,to realize,意识到,VERB,dutch/C1.csv
nl,C1,164,conferentie,conference,会议,NOUN,dutch/C1.csv
nl,C1,165,consument,consumer,消费者,NOUN,dutch/C1.csv
nl,C1,166,degelijk,solid,坚固的,ADJ,dutch/C1.csv
nl,C1,167,diegene,that one,那个人,PRON,dutch/C1.csv
nl,C1,168,dorpje,village,小村庄,NOUN,dutch/C1.csv
nl,C1,169,dwingen,to force,强迫,VERB,dutch/C1.csv
nl,C1,170,enthousiasme,enthusiasm,热情,NOUN,dutch/C1.csv
nl,C1,171,gereed,ready,准备好的,ADJ,dutch/C1.csv
nl,C1,172,heftig,intense,激烈的,ADJ,dutch/C1.csv
nl,C1,173,horloge,watch,手表,NOUN,dutch/C1.csv
nl,C1,174,indeling,layout,布局,NOUN,dutch/C1.csv
nl,C1,175,kwartier,quarter,一刻钟,NOUN,dutch/C1.csv
nl,C1,176,leed,suffering,痛苦,NOUN,dutch/C1.csv
nl,C1,177,mishandeling,abuse,虐待,NOUN,dutch/C1.csv
nl,C1,178,omzet,turnover,营业额,NOUN,dutch/C1.csv
nl,C1,179,opdrachtgever,client,客户,NOUN,dutch/C1.csv
nl,C1,180,oproepen,to summon,传唤,VERB,dutch/C1.csv
nl,C1,181,oprecht,sincere,真诚的,ADJ,dutch/C1.csv
nl,C1,182,opvallen,to stand out,突出,VERB,dutch/C1.csv
nl,C1,183,praktisch,practical,实用的,ADJ,dutch/C1.csv
nl,C1,184,profiteren,to benefit,受益,VERB,dutch/C1.csv
nl,C1,185,promoten,to promote,推广,VERB,dutch/C1.csv
nl,C1,186,scheiden,to divorce,离婚,VERB,dutch/C1.csv
nl,C1,187,seksueel,sexual,性的,ADJ,dutch/C1.csv
nl,C1,188,steeg,alley,小巷,NOUN,dutch/C1.csv
nl,C1,189,toekennen,to award,授予,VERB,dutch/C1.csv
nl,C1,190,toeristisch,tourist,旅游的,ADJ,dutch/C1.csv
nl,C1,191,toets,test,测试,NOUN,dutch/C1.csv
nl,C1,192,vertegenwoordigen,to represent,代表,VERB,dutch/C1.csv
nl,C1,193,vestiging,branch,分支机构,NOUN,dutch/C1.csv
nl,C1,194,waarschuwen,to warn,警告,VERB,dutch/C1.csv
nl,C1,195,zijn,his,他的,PRON,dutch/C1.csv
nl,C1,196,aangifte,report,报案,NOUN,dutch/C1.csv
nl,C1,197,belofte,promise,承诺,NOUN,dutch/C1.csv
nl,C1,198,bescheiden,modest,谦虚的,ADJ,dutch/C1.csv
nl,C1,199,bevrijden,to liberate,解放,VERB,dutch/C1.csv
nl,C1,200,bezit,possession,财产,NOUN,dutch/C1.csv
nl,C1,201,bovenste,upper,上面的,ADJ,dutch/C1.csv
nl,C1,202,cirkel,circle,圆圈,NOUN,dutch/C1.csv
nl,C1,203,daarbuiten,outside,在外面,ADV,dutch/C1.csv
nl,C1,204,demonstratie,demonstration,示威,NOUN,dutch/C1.csv
nl,C1,205,erom,around,围绕,ADV,dutch/C1.csv
nl,C1,206,exclusief,exclusive,排他的,ADJ,dutch/C1.csv
nl,C1,207,garanderen,to guarantee,保证,VERB,dutch/C1.csv
nl,C1,208,gsm,mobile phone,手机,NOUN,dutch/C1.csv
nl,C1,209,hbo,higher professional education,高等专业教育,NOUN,dutch/C1.csv
nl,C1,210,hogeschool,university of applied sciences,应用科学大学,NOUN,dutch/C1.csv
nl,C1,211,horeca,hospitality industry,餐饮酒店业,NOUN,dutch/C1.csv
